id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,customer_type
order_21882,user_1189,2025-01-30,MEXICO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,140.45,0.0,280.89,RETAIL
order_21883,user_4761,2025-04-11,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,52.96,10.0,95.93,RETAIL
order_21884,user_5407,2025-03-18,ARGENTINA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,472.23,10.0,462.23,RETAIL
order_21885,user_7594,2025-05-22,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,315.88,10.0,621.77,RETAIL
order_21886,user_1145,2025-04-13,MEXICO,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,209.85,0.0,209.85,RETAIL
order_21887,user_6619,2025-02-11,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,92.72,0.0,185.43,RETAIL
order_21888,user_7809,2025-01-03,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,131.83,0.0,263.65,RETAIL
order_21889,user_7398,2025-04-03,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,62.62,0.0,125.23,RETAIL
order_21890,user_5709,2025-06-27,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,69.4,0.0,69.4,RETAIL
order_21891,user_1905,2025-02-14,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,77.35,0.0,154.7,RETAIL
order_21892,user_2730,2025-01-23,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,104.1,15.0,89.1,RETAIL
order_21893,user_2529,2025-02-11,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,262.51,0.0,525.03,RETAIL
order_21894,user_7883,2025-03-18,ARGENTINA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,1,86.47,0.0,86.47,RETAIL
order_21895,user_4388,2025-04-26,COLOMBIA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,295.26,0.0,590.53,RETAIL
order_21896,user_3336,2025-06-02,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,210.64,15.0,406.28,RETAIL
order_21897,user_5304,2025-05-29,ARGENTINA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,207.92,0.0,415.84,RETAIL
order_21898,user_6563,2025-06-04,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,328.69,5.0,652.39,RETAIL
order_21899,user_5934,2025-05-27,COLOMBIA,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,215.53,5.0,426.07,RETAIL
order_21900,user_1398,2025-04-25,ARGENTINA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,280.79,0.0,561.58,RETAIL
order_21901,user_7176,2025-03-01,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,496.61,5.0,491.61,RETAIL
order_21902,user_1726,2025-05-03,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,1,310.41,0.0,310.41,RETAIL
order_21903,user_7282,2025-04-20,ARGENTINA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,460.74,5.0,916.48,RETAIL
order_21904,user_6024,2025-02-02,ARGENTINA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,274.65,0.0,274.65,RETAIL
order_21905,user_2423,2025-02-20,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,190.89,5.0,185.89,RETAIL
order_21906,user_3327,2025-01-18,MEXICO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,492.31,5.0,487.31,RETAIL
order_21907,user_3061,2025-02-25,ARGENTINA,MOBILE,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,192.33,0.0,384.65,RETAIL
order_21908,user_1300,2025-04-05,MEXICO,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,310.28,0.0,620.55,RETAIL
order_21909,user_4853,2025-02-19,ARGENTINA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,196.91,5.0,191.91,RETAIL
order_21910,user_7230,2025-05-01,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,460.17,0.0,460.17,RETAIL
order_21911,user_3190,2025-05-12,ARGENTINA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,214.12,0.0,214.12,RETAIL
order_21912,user_4751,2025-02-28,MEXICO,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,276.15,0.0,552.31,RETAIL
order_21913,user_1681,2025-04-21,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,486.48,0.0,972.95,RETAIL
order_21914,user_6777,2025-06-11,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,319.91,0.0,639.81,RETAIL
order_21915,user_3637,2025-03-18,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,424.57,0.0,849.15,RETAIL
order_21916,user_5666,2025-03-21,COLOMBIA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,453.97,0.0,453.97,RETAIL
order_21917,user_2049,2025-05-29,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,67.58,0.0,67.58,RETAIL
order_21918,user_7506,2025-01-30,COLOMBIA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,392.92,0.0,785.84,RETAIL
order_21919,user_1640,2025-04-14,COLOMBIA,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,187.2,0.0,374.41,RETAIL
order_21920,user_2104,2025-02-19,MEXICO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,341.02,10.0,331.02,RETAIL
order_21921,user_5793,2025-04-16,ARGENTINA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,478.53,5.0,473.53,RETAIL
order_21922,user_6162,2025-02-19,COLOMBIA,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,141.59,0.0,141.59,RETAIL
order_21923,user_4045,2025-06-12,COLOMBIA,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,188.87,5.0,372.74,RETAIL
order_21924,user_3775,2025-01-06,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,464.53,0.0,464.53,RETAIL
order_21925,user_7732,2025-05-29,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,143.22,10.0,276.44,RETAIL
order_21926,user_564,2025-06-07,MEXICO,DESKTOP,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,488.11,5.0,483.11,RETAIL
order_21927,user_4792,2025-02-05,MEXICO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,160.46,15.0,145.46,RETAIL
order_21928,user_7369,2025-01-23,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,213.24,10.0,203.24,RETAIL
order_21929,user_7751,2025-02-14,COLOMBIA,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,415.73,0.0,831.47,RETAIL
order_21930,user_414,2025-03-09,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,55.69,0.0,55.69,RETAIL
order_21931,user_7046,2025-06-14,MEXICO,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,89.17,0.0,89.17,RETAIL
order_21932,user_3425,2025-06-11,COLOMBIA,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,84.61,15.0,154.23,RETAIL
order_21933,user_4923,2025-04-21,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,203.52,10.0,193.52,RETAIL
order_21934,user_4368,2025-05-04,ARGENTINA,MOBILE,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,468.83,0.0,937.66,RETAIL
order_21935,user_3046,2025-02-13,MEXICO,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,413.06,0.0,826.11,RETAIL
order_21936,user_3410,2025-05-29,ARGENTINA,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,275.17,0.0,550.33,RETAIL
order_21937,user_4039,2025-05-09,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,132.8,5.0,127.8,RETAIL
order_21938,user_2184,2025-01-31,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,361.06,0.0,361.06,RETAIL
order_21939,user_1822,2025-01-05,MEXICO,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,404.67,0.0,809.34,RETAIL
order_21940,user_3967,2025-02-08,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,459.34,0.0,918.68,RETAIL
order_21941,user_3894,2025-06-07,MEXICO,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,401.07,0.0,802.14,RETAIL
order_21942,user_3271,2025-05-31,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,2,54.14,10.0,98.28,RETAIL
order_21943,user_3609,2025-06-02,MEXICO,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,1,282.51,5.0,277.51,RETAIL
order_21944,user_1400,2025-01-11,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,383.57,10.0,757.14,RETAIL
order_21945,user_860,2025-01-01,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,311.79,5.0,306.79,RETAIL
order_21946,user_7833,2025-06-23,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,220.2,0.0,220.2,RETAIL
order_21947,user_4448,2025-06-09,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,191.84,10.0,181.84,RETAIL
order_21948,user_1556,2025-03-18,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,2,260.01,0.0,520.02,RETAIL
order_21949,user_6387,2025-04-20,ARGENTINA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,307.47,5.0,302.47,RETAIL
order_21950,user_4453,2025-05-24,MEXICO,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,2,89.1,0.0,178.21,RETAIL
order_21951,user_7877,2025-01-16,COLOMBIA,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,183.41,0.0,366.82,RETAIL
order_21952,user_2456,2025-04-10,COLOMBIA,MOBILE,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,83.25,10.0,156.5,RETAIL
order_21953,user_5672,2025-03-02,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,485.49,10.0,475.49,RETAIL
order_21954,user_687,2025-01-08,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,178.04,0.0,356.07,RETAIL
order_21955,user_3475,2025-03-25,ARGENTINA,DESKTOP,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,51.76,10.0,41.76,RETAIL
order_21956,user_1486,2025-06-28,MEXICO,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,29.89,10.0,19.89,RETAIL
order_21957,user_1544,2025-04-18,MEXICO,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,106.79,15.0,91.79,RETAIL
order_21958,user_4332,2025-01-21,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,314.29,0.0,628.59,RETAIL
order_21959,user_6080,2025-02-21,ARGENTINA,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,401.6,10.0,391.6,RETAIL
order_21960,user_5460,2025-03-12,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,263.18,0.0,526.35,RETAIL
order_21961,user_6253,2025-03-03,COLOMBIA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,482.91,10.0,472.91,RETAIL
order_21962,user_1085,2025-04-02,ARGENTINA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,152.79,0.0,152.79,RETAIL
order_21963,user_3101,2025-02-20,COLOMBIA,DESKTOP,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,484.31,0.0,968.62,RETAIL
order_21964,user_1120,2025-01-28,ARGENTINA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,1,34.16,0.0,34.16,RETAIL
order_21965,user_7060,2025-03-30,COLOMBIA,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,221.25,0.0,221.25,RETAIL
order_21966,user_1670,2025-03-27,ARGENTINA,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,231.27,0.0,462.55,RETAIL
order_21967,user_803,2025-06-17,MEXICO,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,204.48,15.0,189.48,RETAIL
order_21968,user_5181,2025-02-03,MEXICO,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,434.66,0.0,434.66,RETAIL
order_21969,user_1458,2025-06-24,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,295.27,15.0,575.55,RETAIL
order_21970,user_4525,2025-01-28,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,194.6,15.0,179.6,RETAIL
order_21971,user_7036,2025-06-09,MEXICO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,1,475.23,5.0,470.23,RETAIL
order_21972,user_307,2025-01-13,COLOMBIA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,161.45,5.0,317.9,RETAIL
order_21973,user_3797,2025-01-18,COLOMBIA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,473.63,5.0,942.26,RETAIL
order_21974,user_2399,2025-03-16,MEXICO,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,1,245.8,10.0,235.8,RETAIL
order_21975,user_5896,2025-06-14,MEXICO,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,149.33,10.0,288.66,RETAIL
order_21976,user_6503,2025-06-29,COLOMBIA,MOBILE,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,442.72,5.0,880.44,RETAIL
order_21977,user_3419,2025-01-05,ARGENTINA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,419.26,10.0,828.53,RETAIL
order_21978,user_6029,2025-04-05,ARGENTINA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,374.3,5.0,743.61,RETAIL
order_21979,user_1799,2025-03-19,ARGENTINA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,399.93,5.0,394.93,RETAIL
order_21980,user_3138,2025-02-22,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,143.4,10.0,133.4,RETAIL
order_21981,user_5244,2025-01-07,ARGENTINA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,47.8,0.0,47.8,RETAIL
order_21982,user_4466,2025-01-07,MEXICO,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,459.4,0.0,918.81,RETAIL
order_21983,user_3236,2025-01-20,MEXICO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,2,69.26,0.0,138.52,RETAIL
order_21984,user_2243,2025-05-14,COLOMBIA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,1,231.22,0.0,231.22,RETAIL
order_21985,user_4321,2025-01-22,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,221.38,5.0,216.38,RETAIL
order_21986,user_1068,2025-06-19,MEXICO,MOBILE,ORGANIC,SNEAKERS-URBAN-42,MODA,2,21.64,10.0,33.29,RETAIL
order_21987,user_27,2025-04-17,MEXICO,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,183.36,5.0,178.36,RETAIL
order_21988,user_5808,2025-04-09,MEXICO,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,2,419.2,0.0,838.41,RETAIL
order_21989,user_3057,2025-06-05,MEXICO,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,202.05,0.0,404.09,RETAIL
order_21990,user_7738,2025-06-11,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,116.63,0.0,233.25,RETAIL
order_21991,user_4646,2025-02-20,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,314.22,5.0,309.22,RETAIL
order_21992,user_5742,2025-06-05,MEXICO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,205.21,0.0,205.21,RETAIL
order_21993,user_39,2025-02-02,ARGENTINA,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,299.07,0.0,598.14,RETAIL
order_21994,user_5009,2025-05-30,ARGENTINA,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,2,310.02,0.0,620.05,RETAIL
order_21995,user_87,2025-01-30,ARGENTINA,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,355.79,15.0,340.79,RETAIL
order_21996,user_6861,2025-03-27,COLOMBIA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,38.73,0.0,38.73,RETAIL
order_21997,user_5564,2025-06-11,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,112.67,0.0,225.33,RETAIL
order_21998,user_3795,2025-01-08,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,160.86,0.0,321.71,RETAIL
order_21999,user_5043,2025-02-15,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,1,47.3,0.0,47.3,RETAIL
order_22000,user_934,2025-03-30,ARGENTINA,DESKTOP,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,108.28,0.0,108.28,RETAIL
order_22001,user_6453,2025-02-14,MEXICO,DESKTOP,SOCIAL,JACKET-WINTER-M,MODA,1,49.82,0.0,49.82,RETAIL
order_22002,user_6417,2025-06-23,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,1,375.17,0.0,375.17,RETAIL
order_22003,user_1336,2025-05-24,COLOMBIA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,23.66,5.0,18.66,RETAIL
order_22004,user_5861,2025-05-24,ARGENTINA,MOBILE,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,47.07,0.0,94.13,RETAIL
order_22005,user_5254,2025-06-26,ARGENTINA,DESKTOP,SOCIAL,VACUUM-PRO-BLACK,HOGAR,2,431.52,0.0,863.04,RETAIL
order_22006,user_978,2025-05-19,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,178.14,15.0,163.14,RETAIL
order_22007,user_3319,2025-03-18,MEXICO,DESKTOP,PAID_SEARCH,PHONE-PRO-128GB,ELECTRONICA,2,230.85,10.0,451.7,RETAIL
order_22008,user_4242,2025-05-07,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,312.4,0.0,624.79,RETAIL
order_22009,user_334,2025-04-16,COLOMBIA,MOBILE,SOCIAL,VACUUM-PRO-BLACK,HOGAR,1,197.8,10.0,187.8,RETAIL
order_22010,user_2038,2025-06-29,COLOMBIA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,1,215.89,5.0,210.89,RETAIL
order_22011,user_4789,2025-04-02,COLOMBIA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,351.7,5.0,346.7,RETAIL
order_22012,user_3840,2025-01-25,COLOMBIA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,1,297.93,0.0,297.93,RETAIL
order_22013,user_7173,2025-05-26,MEXICO,DESKTOP,SOCIAL,SNEAKERS-URBAN-42,MODA,2,228.35,15.0,441.69,RETAIL
order_22014,user_3175,2025-02-11,MEXICO,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,2,347.1,10.0,684.19,RETAIL
order_22015,user_5174,2025-01-09,MEXICO,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,348.3,0.0,696.61,RETAIL
order_22016,user_4328,2025-06-13,MEXICO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,133.01,15.0,118.01,RETAIL
order_22017,user_147,2025-06-22,ARGENTINA,MOBILE,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,262.43,0.0,524.86,RETAIL
order_22018,user_6983,2025-03-16,ARGENTINA,MOBILE,SOCIAL,LAPTOP-GAMING-16GB,ELECTRONICA,2,194.19,0.0,388.38,RETAIL
order_22019,user_4675,2025-06-13,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,171.17,0.0,171.17,RETAIL
order_22020,user_4863,2025-04-05,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,492.34,0.0,492.34,RETAIL
order_22021,user_3677,2025-01-26,ARGENTINA,DESKTOP,PAID_SEARCH,SNEAKERS-URBAN-42,MODA,2,37.93,15.0,60.86,RETAIL
order_22022,user_5339,2025-03-02,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,162.99,5.0,320.97,RETAIL
order_22023,user_1775,2025-05-29,MEXICO,DESKTOP,ORGANIC,BLENDER-XL-RED,HOGAR,1,194.01,0.0,194.01,RETAIL
order_22024,user_7642,2025-04-12,MEXICO,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,495.3,0.0,990.6,RETAIL
order_22025,user_4560,2025-04-13,MEXICO,DESKTOP,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,399.93,0.0,799.85,RETAIL
order_22026,user_5399,2025-06-25,MEXICO,DESKTOP,SOCIAL,BLENDER-XL-RED,HOGAR,2,419.06,5.0,833.11,RETAIL
order_22027,user_3697,2025-06-23,MEXICO,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,440.28,5.0,435.28,RETAIL
order_22028,user_1055,2025-02-09,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,352.39,0.0,704.78,RETAIL
order_22029,user_1814,2025-05-10,ARGENTINA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,2,54.68,0.0,109.35,RETAIL
order_22030,user_2956,2025-03-27,ARGENTINA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,458.22,0.0,916.44,RETAIL
order_22031,user_5099,2025-04-07,ARGENTINA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,391.28,15.0,767.55,RETAIL
order_22032,user_5775,2025-01-11,COLOMBIA,DESKTOP,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,480.01,0.0,480.01,RETAIL
order_22033,user_5164,2025-02-18,MEXICO,DESKTOP,ORGANIC,LAPTOP-GAMING-16GB,ELECTRONICA,2,342.14,15.0,669.27,RETAIL
order_22034,user_2457,2025-02-06,COLOMBIA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,1,21.31,0.0,21.31,RETAIL
order_22035,user_911,2025-01-09,ARGENTINA,MOBILE,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,105.64,0.0,105.64,RETAIL
order_22036,user_2916,2025-05-12,ARGENTINA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,137.24,5.0,269.48,RETAIL
order_22037,user_3281,2025-05-16,COLOMBIA,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,2,414.34,5.0,823.67,RETAIL
order_22038,user_1554,2025-02-06,ARGENTINA,DESKTOP,PAID_SEARCH,JACKET-WINTER-M,MODA,1,167.2,10.0,157.2,RETAIL
order_22039,user_2926,2025-05-19,MEXICO,MOBILE,PAID_SEARCH,LAPTOP-GAMING-16GB,ELECTRONICA,2,275.86,0.0,551.72,RETAIL
order_22040,user_3404,2025-03-25,ARGENTINA,MOBILE,SOCIAL,PHONE-PRO-128GB,ELECTRONICA,1,298.63,10.0,288.63,RETAIL
order_22041,user_7921,2025-02-21,COLOMBIA,MOBILE,PAID_SEARCH,TABLET-STANDARD-64GB,ELECTRONICA,1,394.05,5.0,389.05,RETAIL
order_22042,user_1640,2025-05-20,COLOMBIA,MOBILE,ORGANIC,BLENDER-XL-RED,HOGAR,1,414.5,0.0,414.5,RETAIL
order_22043,user_4737,2025-05-03,ARGENTINA,MOBILE,ORGANIC,TABLET-STANDARD-64GB,ELECTRONICA,2,420.16,0.0,840.33,RETAIL
order_22044,user_6140,2025-04-26,MEXICO,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,1,413.02,0.0,413.02,RETAIL
order_22045,user_691,2025-01-22,MEXICO,MOBILE,SOCIAL,BLENDER-XL-RED,HOGAR,2,382.92,0.0,765.85,RETAIL
order_22046,user_7425,2025-04-05,ARGENTINA,DESKTOP,ORGANIC,JACKET-WINTER-M,MODA,2,35.23,10.0,60.46,RETAIL
order_22047,user_757,2025-05-23,ARGENTINA,DESKTOP,ORGANIC,PHONE-PRO-128GB,ELECTRONICA,2,30.69,5.0,56.37,RETAIL
order_22048,user_6757,2025-06-14,COLOMBIA,MOBILE,SOCIAL,JACKET-WINTER-M,MODA,2,361.87,5.0,718.74,RETAIL
order_22049,user_2378,2025-05-13,MEXICO,MOBILE,ORGANIC,JACKET-WINTER-M,MODA,1,117.51,0.0,117.51,RETAIL
order_22050,user_3374,2025-06-27,COLOMBIA,DESKTOP,ORGANIC,SNEAKERS-URBAN-42,MODA,1,429.88,0.0,429.88,RETAIL
order_22051,user_5729,2025-03-06,COLOMBIA,MOBILE,PAID_SEARCH,JACKET-WINTER-M,MODA,2,372.03,0.0,744.07,RETAIL
order_22052,user_2883,2025-05-22,MEXICO,MOBILE,SOCIAL,SNEAKERS-URBAN-42,MODA,1,25.48,5.0,20.48,RETAIL
order_22053,user_5682,2025-02-18,COLOMBIA,DESKTOP,PAID_SEARCH,VACUUM-PRO-BLACK,HOGAR,2,454.13,0.0,908.26,RETAIL
order_22054,user_5907,2025-01-06,COLOMBIA,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,1,165.73,0.0,165.73,RETAIL
order_22055,user_1098,2025-03-31,COLOMBIA,DESKTOP,PAID_SEARCH,BLENDER-XL-RED,HOGAR,2,354.39,10.0,698.78,RETAIL
order_22056,user_7759,2025-01-31,MEXICO,DESKTOP,ORGANIC,VACUUM-PRO-BLACK,HOGAR,2,239.05,15.0,463.1,RETAIL
order_22057,user_3886,2025-01-04,ARGENTINA,MOBILE,SOCIAL,TABLET-STANDARD-64GB,ELECTRONICA,1,29.33,10.0,19.33,RETAIL
